instance_id,artist_name,track_hash,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
88693,Georg Philipp Telemann,3xPGQOckEwKVv4JpqcVLpi,"Ouverture-suite in G Major, TWV 55:G4 ""Les nations anciennes et modernes"": VII. Les danois anciens",40,0.8220000000000001,0.489,108813,0.0174,1.33e-06,F#,0.294,-18.839000000000002,Major,0.0339,103.006,4-Apr,0.34299999999999997,Classical
91577,Chris Thile,41BpX2ole6fiZWXIlNCdN5,How To Grow A Woman From The Ground,27,0.927,0.591,308640,0.177,0.000331,A,0.0949,-15.729000000000001,Major,0.0373,111.766,4-Apr,0.27899999999999997,Classical
88939,Wolfgang Amadeus Mozart,3AZXqe3LGCFD4r6YFJgaK3,Piano Sonata in C Major - KV 309 (1st Part) - Violin Version,12,0.978,0.34,421333,0.16399999999999998,0.9279999999999999,C,0.0972,-13.08,Major,0.0405,89.949,4-Apr,0.365,Classical
37310,Richard Strauss,3xVEOUrPw66CqQ3Mg4SJOI,"Arabella, Op. 79, TrV 263, Act I: Hab' ich geträumt? (Live)",0,0.9540000000000001,0.32899999999999996,202707,0.21100000000000002,0.0,C#,0.836,-18.503,Major,0.149,174.51,3-Apr,0.24100000000000002,Classical
79062,Howard Shore,3xNLgRqcPhz8l5CkhSugFj,Roots And Beginnings,43,0.8540000000000001,0.0819,391453,0.134,0.912,D,0.12300000000000001,-21.521,Minor,0.040999999999999995,81.592,4-Apr,0.0374,Classical
69532,Eric Whitacre,3zzDs7euxA9c5guPOt7A1B,Water Night,30,0.993,0.152,316427,0.0439,0.691,A#,0.157,-22.915,Minor,0.0371,135.59,1-Apr,0.0309,Classical
60572,Léo Delibes,3YsK31BBOxYMrQTS8TUNmd,"The Flower Duet (From ""Lakmé"")",37,0.963,0.24,230987,0.281,0.00116,B,0.0992,-12.777000000000001,Major,0.0568,176.997,5-Apr,0.0906,Classical
28182,George Frideric Handel,3BwmZ5yA9DCXqXKPjc7xtB,"Handel / Arr. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande (Arr. Hale for Orchestra)",59,0.927,0.204,207267,0.0331,0.825,D,0.0954,-24.044,Minor,0.0487,116.2,3-Apr,0.0547,Classical
83735,Jan Dismas Zelenka,41x4YXZsksnwxag6yR6fhT,"The Lamentations of Jeremiah the Prophet. Lamentations for Holy Wednesday, ZWV 203: No. 1, Lamentatio I",34,0.9440000000000001,0.217,-1,0.0765,0.47700000000000004,B,0.111,-23.346,Minor,0.0367,109.365,4-Apr,0.0656,Classical
29156,Ola Gjeilo,3XVpQKN9erCPQcHMSamWs3,The Ground,37,0.982,0.138,218893,0.124,0.943,D#,0.10300000000000001,-18.018,Major,0.0326,81.325,3-Apr,0.0394,Classical
90770,DragonForce,3xy8karhdpkltgdwj9FGbQ,Curse of Darkness,34,6.440000000000001e-05,0.44799999999999995,335093,0.977,2.69e-06,B,0.0722,-3.888,Minor,0.11,?,4-Apr,0.233,Classical
38232,Astor Piazzolla,3XzhyJvcEb5Pu4eQ5xvWJX,Cuatro Tangos: Libertango - Latino Gold Version,32,0.8740000000000001,0.446,181413,0.289,0.55,A,0.0734,-17.344,Minor,0.0573,153.284,4-Apr,0.285,Classical
28162,Frédéric Chopin,3YmBYMAYnWwWxs20A3vfBj,"Nocturne No.15 In F Minor, Op.55 No.1",39,0.9940000000000001,0.28300000000000003,281160,0.0198,0.9209999999999999,F,0.0721,-29.544,Minor,0.0466,83.633,4-Apr,0.11900000000000001,Classical
53537,Carl Philipp Emanuel Bach,3XoMtVDuIbmMQ9UKSShXti,II. Un poco andante,0,0.909,0.124,494000,0.0616,0.12300000000000001,D,0.10300000000000001,-23.055999999999997,Major,0.0411,76.139,4-Apr,0.121,Classical
28216,Frédéric Chopin,3zJ7TxGvfjwwyyWwqkd48n,"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo",0,0.987,0.366,306853,0.127,0.9059999999999999,F#,0.122,-21.230999999999998,Major,0.0384,96.571,4-Apr,0.188,Classical
78503,Guillaume Dufay,3yfI9oBxiq13n7klpRLrs4,Saltarello - Guillaume Dufay / Jordi Savall,38,0.972,0.498,-1,0.034,0.475,F,0.0504,-26.164,Major,0.0532,116.163,1-Apr,0.373,Classical
46651,Richard Wagner,3Zwb56Ke7F5OZtowNnfPDs,"Die Walküre (The Valkyrie), WWV 86b, Act 3: Ride of the Valkyries",35,0.9279999999999999,0.223,189040,0.405,0.897,G,0.135,-13.074000000000002,Major,0.04,88.791,3-Apr,0.0947,Classical
20503,Johann Sebastian Bach,43PuMrRfbyyuz4QpZ3oAwN,"Fugue in G minor (the ""Little"")",29,0.9940000000000001,0.5329999999999999,199453,0.205,0.882,G,0.0738,-16.913,Minor,0.0431,87.90799999999999,4-Apr,0.672,Classical
75906,Ludwig van Beethoven,3xy8karhdpkltgdwj9FGbQ,"Piano Sonata No.20 in G Major, Op. 49 No.2: II. Tempo di Menuetto",35,0.99,0.29100000000000004,180200,0.0573,0.9009999999999999,G,0.135,-28.273000000000003,Major,0.0382,137.489,4-Apr,0.428,Classical
69029,Howard Shore,3xFZbNcLDmW7rh5tP6Ro5B,Minas Tirith (feat. Ben Del Maestro),44,0.794,0.171,-1,0.38,0.919,A#,0.0758,-16.502,Major,0.0385,70.458,4-Apr,0.18100000000000002,Classical
90607,GALNERYUS,43tVqovviXhkmOV5LOkTn7,departure!,38,4.03e-05,0.285,297293,0.894,0.0,A#,0.214,-4.323,Minor,0.0569,175.85,4-Apr,0.21100000000000002,Classical
35881,Nocturnal Rites,40cLVGkjzcZ5FJ3vHkXB0e,Awakening,44,0.0005549999999999999,0.47600000000000003,328333,0.977,1.53e-05,G#,0.257,-4.061,Major,0.0787,163.025,4-Apr,0.376,Classical
81457,Federico Mompou,40dweDLovf20EbZCq1Kwj1,Canción y danza,33,0.993,0.271,312787,0.0498,0.885,D#,0.083,-24.97,Minor,0.0545,79.361,4-Apr,0.0958,Classical
81450,Carl Stamitz,42lQlyLSQR3qLTu4FOMqHY,"Divertimento in C Major, Op. 34, No. 4: II. Rondo",28,0.981,0.5539999999999999,165760,0.10099999999999999,0.0251,C,0.0464,-19.328,Major,0.0572,134.868,4-Apr,0.84,Classical
87898,Francis Poulenc,3zJw3rugfpVrmBeDDnUYzy,"Improvisations, FP 63: No. 5 in A Minor",2,0.995,0.39899999999999997,123147,0.0103,0.9329999999999999,F,0.0675,-32.754,Major,0.0404,74.805,3-Apr,0.0797,Classical
84570,empty_field,462tT5pBVstoLcOSJsBBKw,"Bach: Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",30,0.985,0.276,200213,0.10099999999999999,0.8490000000000001,G,0.11699999999999999,-23.42,Major,0.0637,95.037,4-Apr,0.765,Classical
50023,Michael Haydn,3Z6aY997cM7QK28xjEF5EJ,"Notturno in G Major, MH 189: I. Allegro brillante",32,0.956,0.429,421333,0.11599999999999999,0.787,G,0.34299999999999997,-19.447,Major,0.0419,134.891,4-Apr,0.425,Classical
64998,Frédéric Chopin,3as5pzpzrdfECeejkU4Sqa,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major, ""Raindrop""",65,0.995,0.39799999999999996,348333,0.00293,0.922,C#,0.0897,-29.480999999999998,Major,0.0666,130.464,4-Apr,0.0804,Classical
60702,Anton Rubinstein,47gjUao1XjSO4fvVRm9L55,"12 Songs, Op. 48: No. 1. Der Engel (The Angel) (arr. J. Lloyd Webber for 2 cellos and piano)",34,0.99,0.198,191413,0.0874,0.846,D,0.0822,-22.209,Major,0.040999999999999995,79.432,4-Apr,0.0394,Classical
25138,Nobuo Uematsu,41NIQxcwqfE4M4iJ6UQHFX,"Festival of the Hunt (From ""Final Fantasy IX"")",35,0.17300000000000001,0.299,199093,0.579,0.736,G#,0.0939,-8.631,Minor,0.0398,110.11399999999999,3-Apr,0.23199999999999998,Classical
29453,Edvard Grieg,3xQasdSXUXp0LhERjcORNQ,"Peer Gynt-Suite Nr. 1, Op. 46: III. Anitra's Dance",38,0.945,0.198,202240,0.0246,0.275,E,0.122,-32.071,Minor,0.0436,?,3-Apr,0.125,Classical
75600,Claude Debussy,3wBkDs9bRmlVapJuwBsdB6,"Préludes / Book 1, L.117: 8. La fille aux cheveux de lin - Live",47,0.991,0.33299999999999996,189000,0.00256,0.935,F#,0.0544,-40.295,Major,0.0782,87.007,1-Apr,0.0933,Classical
27796,Johann Sebastian Bach,3Zhxjznt97x8iOOWsAH7iW,"Stanza BWV 855a ""The Children's Room"" - Re-Recorded Version",38,0.992,0.28800000000000003,182147,0.10099999999999999,0.93,B,0.0908,-24.78,Minor,0.0522,77.531,4-Apr,0.0368,Classical
78959,Wolfgang Amadeus Mozart,48aHJHJyNBcuYIFGMrT5cQ,Mozart : Fantasia in D minor K397,29,0.993,0.434,358240,0.0279,0.935,D,0.098,-26.899,Major,0.0532,131.933,4-Apr,0.121,Classical
63690,Sergei Prokofiev,46IVLG5qDfTzQB6f4XdQ1g,"Romeo and Juliet, Op. 64 (Excerpts): Act III, Scene 1, No. 39: Farewell before the Parting",22,0.91,0.107,297587,0.0331,0.69,C,0.166,-30.046999999999997,Major,0.0389,82.977,4-Apr,0.0389,Classical
75132,Georges Bizet,473PO5Wd7WulY5VnZpK5O4,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Habanera) [Carmen]",35,0.9520000000000001,0.44299999999999995,244907,0.106,0.0,D,0.0814,-17.164,Major,0.1,128.785,4-Apr,0.278,Classical
26564,Richard Strauss,3XSnUum4vTgF0AgPY0ZXri,"Arabella, Op. 79, TrV 263, Act I: Die Karten fallen besser als das letzte Mal (Live)",0,0.937,0.29100000000000004,289267,0.16,0.0,A#,0.613,-21.79,Minor,0.12300000000000001,65.751,4-Apr,0.13,Classical
77717,Wolfgang Amadeus Mozart,3AVN5omiF9y3YiU2EhOb9I,"Requiem in D Minor, K. 626: IVa. Offertory No. 1, Domine Jesu Christe (Live)",12,0.9940000000000001,0.22699999999999998,261733,0.239,0.687,C,0.26899999999999996,-20.408,Minor,0.0357,76.169,4-Apr,0.14300000000000002,Classical
23504,Sergei Prokofiev,45qbfUvlCkVIAMnHuZpbmU,"Peter and the Wolf, Op. 67: The Duck",24,0.9159999999999999,0.223,114960,0.0121,0.193,G#,0.175,-36.400999999999996,Major,0.0375,133.804,3-Apr,0.0866,Classical
56431,Ludwig van Beethoven,3bnVBN67NBEzedqQuWrpP4,"Fidelio, Op. 72, Act II: Euch werde Lohn in bessern Welten (Live)",0,0.96,0.251,403653,0.0831,2.75e-05,A,0.20199999999999999,-25.79,Major,0.0477,86.302,4-Apr,0.122,Classical
71423,empty_field,454JIJlQ8GvrCoBvSfq3KA,"Dolly, Op.56: Berceuse",24,0.995,0.21100000000000002,190640,0.0714,0.912,G,0.0918,-23.553,Major,0.0465,109.054,4-Apr,0.0463,Classical
83981,Iced Earth,47wWhrElkznBn39gamypiC,Highwayman,40,0.0028399999999999996,0.521,192880,0.938,1.13e-06,D,0.22399999999999998,-4.9510000000000005,Major,0.0641,?,4-Apr,0.451,Classical
74954,Akira Kosemura,3zaQO6ylrTi9Vp5plOo12Z,Luna,38,0.981,0.415,188113,0.129,0.897,A,0.159,-25.759,Minor,0.0388,131.727,4-Apr,0.22399999999999998,Classical
82366,Sergei Prokofiev,3ZqpGNEFhF7thoffF97e0i,"The Love for Three Oranges Suite, Op. 33bis: IV. Scherzo",31,0.937,0.38799999999999996,81000,0.263,0.775,G,0.0945,-20.396,Major,0.0866,140.636,4-Apr,0.102,Classical
26184,Philip Glass,46UPnxmdIrdNxry2EacqBV,Violin Concerto No. 2 - The American Four Seasons: Movement II,23,0.649,0.11,673280,0.0499,0.65,F,0.10800000000000001,-25.479,Major,0.0399,88.012,3-Apr,0.0359,Classical
62607,George Frideric Handel,44FZFa3s3rqHH6LgCuG32Z,"Serse, HWV 40, Act I, Scene 1: Ombra mai fu",36,0.752,0.17,194733,0.0767,0.16,F#,0.11,-23.593000000000004,Major,0.0394,127.80799999999999,1-Apr,0.0926,Classical
65526,Wolfgang Amadeus Mozart,46w1jmEV4WKhoIOz1stX91,"Requiem In D Minor, K.626: 3. Sequentia: Confutatis",37,0.993,0.125,144360,0.02,0.946,D,0.139,-23.209,Minor,0.0463,70.153,4-Apr,0.0355,Classical
81957,Ludwig van Beethoven,45XIWfUk7qDGf73AGZu9KW,"String Quartet No. 14 in C-Sharp Minor, Op. 131: VII. Allegro",22,0.96,0.38799999999999996,397356,0.155,0.638,C#,0.129,-17.009,Minor,0.0447,129.054,4-Apr,0.225,Classical
89979,Muzio Clementi,3xioVdsHCehKXrYKCodGDi,"Gradus ad Parnassum, Op. 44: No. 61. Suite of 4 Pieces: II. Allegro con espressione",36,0.986,0.34700000000000003,500453,0.22399999999999998,0.915,A#,0.115,-20.858,Major,0.0358,106.12899999999999,4-Apr,0.254,Classical
66817,Johann Sebastian Bach,3Xzog9enTvbsc0G7G9M58D,"Cello Suite No. 4 in E-Flat Major, BWV 1010: V. Bourrées I & II",34,0.9670000000000001,0.374,304227,0.0428,0.831,D#,0.166,-27.23,Major,0.0441,138.02,4-Apr,0.618,Classical
56005,Antonio Vivaldi,42jG6qZg93rsTuuO4eodx6,"Flute Concerto in A minor, R.108: 2. Largo",37,0.8290000000000001,0.172,132632,0.0335,1.82e-06,G#,0.0992,-23.862,Minor,0.0426,102.249,4-Apr,0.215,Classical
66866,Antonín Dvořák,446Jufq5oOCwOSXbkqq5yD,"Symphony No. 8 in G Major, Op. 88, B. 163: III. Allegretto grazioso - Molto vivace",27,0.816,0.141,362853,0.0788,0.836,G,0.33799999999999997,-24.587,Major,0.0394,?,3-Apr,0.231,Classical
31291,John Philip Sousa,45wWOkCkwpnmrHTrAKT5bn,"March of the Pan Americans: No. 21, Venezuela",0,0.96,0.491,94627,0.147,0.937,A#,0.27699999999999997,-19.459,Major,0.0386,109.696,4-Apr,0.682,Classical
35461,Wolfgang Amadeus Mozart,3B2FeobPJ5LPVdF0H40Kgf,"Requiem, K. 626: IV. Hostias",16,0.9890000000000001,0.0756,301573,0.17800000000000002,0.907,A#,0.11,-17.916,Major,0.0366,77.468,4-Apr,0.0386,Classical
61699,Antonín Dvořák,40w3NdZ0bSbj2KgWE2QPFf,"8 Humoresques, Op. 101, B. 187: No. 7 in G-Flat Major. Poco lento e grazioso (Arr. A. Harris for Violin & Orchestra)",33,0.752,0.157,229067,0.16699999999999998,0.0338,F#,0.105,-14.003,Major,0.0378,?,4-Apr,0.158,Classical
79028,Gerald Finzi,3WyH1i3LoTWx8l80sllu3q,"Eclogue for Piano and Strings, Op. 10",39,0.9420000000000001,0.175,660240,0.0641,0.85,F,0.0649,-20.039,Minor,0.0382,66.245,3-Apr,0.10300000000000001,Classical
47487,Leonard Bernstein,3z3BsIVe0RHu7m6J1KZxg1,Big Stuff (Arr. L. Russell),32,0.992,0.43799999999999994,182827,0.0582,0.9009999999999999,A,0.0974,-25.375,Major,0.0449,78.902,4-Apr,0.0399,Classical
48901,Claude Debussy,45CPhDilfgK14IE7LbNvPh,"Préludes, Book 2, L. 123: No. 7: La terrasse des audiences du clair de lune",32,0.983,0.457,285787,0.0025399999999999997,0.7659999999999999,F#,0.07400000000000001,-33.42,Major,0.0553,130.92700000000002,5-Apr,0.0358,Classical
35942,Ludwig van Beethoven,3BjNSJo4hsA7c767nVjBRL,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": I. Allegro ma non troppo, un poco maestoso (Live)",25,0.96,0.259,1011373,0.10400000000000001,0.872,A#,0.36700000000000005,-20.729,Major,0.0356,132.007,4-Apr,0.132,Classical
35705,empty_field,3wEzlLcMYNAIssspEyBK6z,Grand Pianola Music: On the Great Divide,43,0.846,0.18,474467,0.249,0.7979999999999999,D#,0.0742,-16.590999999999998,Major,0.038,84.329,4-Apr,0.0394,Classical
90252,David Lee Roth,3W87VCtPfwh9Kr0SGRRKHG,Yankee Rose,50,0.0011,0.5529999999999999,228453,0.915,0.0,C,0.17300000000000001,-3.2030000000000003,Major,0.0759,137.031,4-Apr,0.654,Classical
39587,Robert Schumann,42V7i4n5Bz7GN1T4Aas8VS,"Schumann: Kinderszenen, Op. 15: VII. Träumerei",35,0.995,0.40399999999999997,194427,0.0071,0.93,F,0.0716,-36.156,Major,0.0962,65.757,4-Apr,0.17800000000000002,Classical
74742,Frédéric Chopin,3b7qbD31EiL3v7tLAMxLhb,"Preludes, Op. 28: No. 21 in B-Flat Major (Cantabile)",24,0.995,0.35200000000000004,113653,0.0597,0.8540000000000001,A#,0.14400000000000002,-24.945,Minor,0.0575,116.165,4-Apr,0.0547,Classical
41116,Guillaume Dufay,3zU9rdflI65tK4dkkNSp77,Ave maris stella,34,0.987,0.17300000000000001,286480,0.0446,0.00196,A,0.0994,-28.398000000000003,Minor,0.0496,70.054,3-Apr,0.0624,Classical
68160,Manuel de Falla,460V2cUWccVmYeTd4TLabO,"La vida breve, Act I: Intermezzo",4,0.9329999999999999,0.113,383733,0.0424,0.625,A#,0.307,-26.723000000000003,Major,0.0379,80.002,4-Apr,0.0756,Classical
72118,Wolfgang Amadeus Mozart,40iyxHnAaCXODDMixY1okn,"Piano Sonata in G Major, K.283: I. Allegro",32,0.971,0.368,348573,0.301,0.9309999999999999,G,0.154,-23.715999999999998,Major,0.0332,138.33100000000002,3-Apr,0.537,Classical
69476,Philip Glass,42nmMEQxdB5Afn4TQkNbJA,The Crypt,31,0.9740000000000001,0.153,77173,0.0459,0.71,F,0.114,-25.249000000000002,Major,0.0434,?,4-Apr,0.0402,Classical
39864,Jean Sibelius,44IeABaLLsnFVb7rjzNTzS,"Karelia Suite, Op. 11: II. Ballade",31,0.97,0.0959,550800,0.00665,0.23800000000000002,A,0.0549,-32.248000000000005,Minor,0.0487,?,4-Apr,0.0661,Classical
24561,Terry Riley,3YANwShzRdwXRLeyDx6vH2,"One Earth, One People, One Love (from Sun Rings)",42,0.9390000000000001,0.11900000000000001,540160,0.142,0.9159999999999999,G,0.0849,-23.235,Major,0.046,87.76899999999999,1-Apr,0.0937,Classical
22387,Ludwig van Beethoven,3BMMC2y53T54rJ7Shvk5l4,"Eroica Variations in E-Flat Major, Op. 35: A quattro",0,0.993,0.41700000000000004,39412,0.183,0.8540000000000001,D#,0.16,-22.921999999999997,Major,0.0452,?,3-Apr,0.8740000000000001,Classical
84115,Johann Sebastian Bach,3z7TXksueubckBUYcLK6uu,"Cello Suite No. 2 in D Minor, BWV 1008: V. Menuets I & II",31,0.98,0.21,179853,0.0794,0.748,F,0.10800000000000001,-22.497,Major,0.0528,66.628,4-Apr,0.419,Classical
62134,Giovanni Pierluigi da Palestrina,43p5Olz6Cis0ZCYcqgQ18y,Sicut cervus,32,0.992,0.129,383985,0.084,0.0929,G#,0.0727,-27.511,Major,0.0418,77.928,4-Apr,0.0608,Classical
58260,Heitor Villa-Lobos,46WbQ72VVxywjDe66DboWx,A lenda do caboclo,27,0.951,0.469,190307,0.10400000000000001,0.6920000000000001,B,0.0756,-20.414,Major,0.0335,113.084,4-Apr,0.152,Classical
89577,Jacques Offenbach,43kvE0evfgiatOSth0XyFa,"Les contes d'Hoffmann, Prologue: Dans les rôles d'amoureux langoureux (Live)",0,0.986,0.41700000000000004,128187,0.156,0.0,C,0.909,-25.005,Major,0.261,81.065,4-Apr,0.435,Classical
84286,Chris Thile,407Cu7iPTIzwwQo0iPqeuP,I Cover the Waterfront,32,0.977,0.43,420000,0.0744,0.0625,G,0.0969,-21.364,Major,0.0534,79.887,4-Apr,0.193,Classical
57761,Frédéric Chopin,3WB6zAW17E7wZIV7gwbOEH,"Trois nouvelles études, B. 130: No. 1 in F Minor",44,0.9940000000000001,0.281,109147,0.17300000000000001,0.8959999999999999,C#,0.121,-23.003,Major,0.0414,147.821,4-Apr,0.0986,Classical
32293,Wolfgang Amadeus Mozart,3znun9rP1VsPZfuHC8Ldc6,"Die Zauberflöte, K.620: Overture",36,0.9690000000000001,0.332,365840,0.0969,0.88,D#,0.142,-20.305999999999997,Major,0.0539,90.272,4-Apr,0.255,Classical
62014,Johann Sebastian Bach,45dGKmN6jw7PgK6Dw2rEp2,Brandenburg Concerto No. 1 in F BWV1046: III. Allegro,31,0.958,0.509,253640,0.337,0.5539999999999999,E,0.431,-15.102,Major,0.0415,92.21,1-Apr,0.843,Classical
35073,Johann Sebastian Bach,401DcmowV4O1f2Rl5P6CwK,"Aria and 30 Variations, BWV 988, ""Goldberg Variations"": I. Aria",30,0.995,0.28,288667,0.0189,0.927,G,0.0814,-35.588,Major,0.0484,83.32600000000001,4-Apr,0.289,Classical
64275,Giuseppe Tartini,40JGbZciQrn9SyUFwvH9SG,"Violin Sonata in G Minor ""Devil's Trill"": I. Larghetto affetuoso - Allegro",40,0.985,0.43700000000000006,410907,0.218,0.17600000000000002,G,0.0918,-15.535,Minor,0.0445,103.47200000000001,4-Apr,0.493,Classical
56680,Sonata Arctica,3ZO6UxR61HavlXuyohc14T,Paid In Full,47,2.56e-05,0.515,264385,0.9129999999999999,0.145,C#,0.0687,-4.5489999999999995,Minor,0.03,95.006,4-Apr,0.49,Classical
73917,György Ligeti,40QK7YWeRYLVPmK77vuIEi,Ligeti : Requiem : II Kyrie,34,0.986,0.061,395027,0.207,0.9179999999999999,G,0.10800000000000001,-19.225,Minor,0.0437,67.312,4-Apr,0.0268,Classical
60009,Jacques Offenbach,43KOEciQpZGMVrBsUoPkVk,"Les contes d'Hoffmann, Act II: Pour conjurer le danger (Live)",0,0.978,0.28600000000000003,-1,0.184,0.0196,D,0.11199999999999999,-22.476,Minor,0.0466,107.287,4-Apr,0.1,Classical
27014,Antonio Vivaldi,3wEAsCuabSGP9nZmdnXXny,Sposa son disprezzata,52,0.993,0.293,350827,0.00966,0.11,F,0.0604,-29.125,Minor,0.0506,113.94200000000001,4-Apr,0.0394,Classical
44101,Wolfgang Amadeus Mozart,3VyciVYWmFZgZ2eZ48ob13,"Violin Concerto No. 3 in G Major, K. 216: II. Adagio (Cadenza: Yakov Kreizberg)",48,0.958,0.18,500573,0.0529,0.203,D,0.0808,-25.866,Major,0.0432,92.45700000000001,4-Apr,0.109,Classical
28327,Richard Strauss,3xuTjTxGkMVtxnHCAntxTs,"Arabella, Op. 79, TrV 263, Act III: Uber seine Felder wird der Wagen fahren (Live)",0,0.935,0.19,111000,0.14800000000000002,1.1900000000000001e-05,G,0.114,-25.215,Major,0.0566,77.779,4-Apr,0.11,Classical
52593,Ola Gjeilo,3zCsnj7PFGgAPqX8Ldep1P,"Sunrise Mass: The Spheres, ""Kyrie eleison""",33,0.993,0.0935,-1,0.0535,0.65,C#,0.0765,-28.886999999999997,Minor,0.0426,87.11,4-Apr,0.0272,Classical
85167,Johann Sebastian Bach,3XfdUtpJ8VW1iCMJkxZob2,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: III. Courante",38,0.971,0.36,188147,0.0775,0.9059999999999999,G,0.146,-25.674,Major,0.0597,89.31200000000001,1-Apr,0.616,Classical
66041,Johann Sebastian Bach,3Y2UJHcNmBC8fjGBL84PZv,"Cello Suite No. 6 in D Major, BWV 1012: V. Gavottes I & II",33,0.978,0.434,208147,0.0867,0.86,D,0.40700000000000003,-22.613000000000003,Major,0.0527,79.847,4-Apr,0.82,Classical
25958,Johann Sebastian Bach,41cwoLz0ZoqHLgdE1DI3ff,I. Prélude,27,0.978,0.265,136200,0.114,0.7859999999999999,F#,0.0985,-25.505,Major,0.0626,?,4-Apr,0.363,Classical
74544,George Frideric Handel,3XYteNdb9jAJZWNZrANaNL,"Messiah, HWV 56, Pt. II: No. 44, Chorus ""Hallelujah""",42,0.9540000000000001,0.38,-1,0.282,0.81,C#,0.0988,-13.145999999999999,Major,0.0319,62.395,4-Apr,0.294,Classical
45279,Nobuo Uematsu,3Yh64aiu2ANBwDFztyPDkT,"Not Alone (From ""Final Fantasy IX"")",40,0.8140000000000001,0.185,239880,0.309,0.9279999999999999,E,0.19399999999999998,-12.300999999999998,Minor,0.0324,135.321,4-Apr,0.163,Classical
40059,John Mackey,3zkUZvGHBtphTSHQIychm1,Sheltering Sky,30,0.9840000000000001,0.0656,347653,0.0366,0.884,D#,0.745,-27.868000000000002,Major,0.0496,73.093,3-Apr,0.0355,Classical
62799,Ludwig van Beethoven,3zifoZdsux4HHMDNA1gMAS,"Beethoven / Arr Leon: Piano Concerto No. 5 in E-Flat Major, Op. 73, ""Emperor"": II. Adagio un poco mosso",35,0.973,0.37200000000000005,421733,0.0556,0.862,B,0.11,-25.647,Major,0.040999999999999995,183.835,4-Apr,0.0788,Classical
35877,empty_field,45XhKYRRkyeqoW3teSOkCM,Beethoven : Symphony No.1 in C major Op.21 : III Menuetto - Allegro molto e vivace,30,0.9229999999999999,0.401,243267,0.17600000000000002,0.495,C,0.262,-20.019000000000002,Major,0.0567,112.306,4-Apr,0.212,Classical
24538,Astor Piazzolla,47P23kwVxjpn0kE1AQITyM,"Oblivion (Arr. for Violin, Cello & Accordion)",29,0.75,0.11900000000000001,166630,0.182,0.107,C,0.0933,-18.114,Minor,0.0402,171.053,3-Apr,0.121,Classical
21179,Queensrÿche,3brEMzl7N7bnaypuAE1mtr,Silent Lucidity - Remastered/2003,61,0.0534,0.462,347760,0.628,0.00025,G,0.12,-5.659,Major,0.0274,140.049,4-Apr,0.0981,Classical
51518,Gustav Mahler,3XKa4VMFriRm30shwMzdrM,"Symphony No. 2 in C Minor ""Resurrection"": 5c. Sehr langsam und gedehnt -",11,0.797,0.195,-1,0.008620000000000001,0.7829999999999999,F#,0.12300000000000001,-40.506,Minor,0.0454,110.206,3-Apr,0.0377,Classical
23709,Battle Beast,3yEjQcJy7CSlLdkzAuWln1,Straight to the Heart,47,6.4e-05,0.446,211600,0.965,0.000136,A,0.24100000000000002,-4.821000000000001,Minor,0.0676,?,4-Apr,0.544,Classical
20217,Ludwig van Beethoven,3ZpROCXzEFU9K28PPpANh3,"III. Rondo. Allegro from Concerto in D Major for Violin and Orchestra, Op. 61",33,0.8909999999999999,0.406,560160,0.0625,0.0154,D,0.0807,-22.913,Major,0.0432,135.17,3-Apr,0.28,Classical
34151,Miguel Llobet Solés,3X7uFMzJrEE0sxn62qd8Ch,Cançons Populars: El testament de n'Amèlia (Amèlia's Will),41,0.992,0.535,96947,0.0557,0.9390000000000001,D,0.127,-20.807,Minor,0.0512,132.494,4-Apr,0.45,Classical
33651,Eric Whitacre,3xdjjKMcMOFgo1eQrfbogM,Alleluia,35,0.993,0.0856,564304,0.10800000000000001,0.418,C#,0.0989,-23.230999999999998,Major,0.0447,80.666,4-Apr,0.0326,Classical
53848,empty_field,403VIBIMPMakYoRni8SrzK,Octopussy (arr. C. Egan),35,0.836,0.0729,232960,0.195,0.888,G#,0.109,-17.656,Major,0.0424,?,4-Apr,0.0476,Classical
85257,Wolfgang Amadeus Mozart,44k8h5uoylcLfUzxR2JfRl,"Piano Concerto No. 11 in F Major, K. 413 (Version for Piano & String Quintet): I. Allegro",23,0.976,0.40399999999999997,525685,0.256,0.73,F,0.11599999999999999,-16.633,Major,0.0341,148.665,3-Apr,0.541,Classical
63755,empty_field,42ADpNS02UiRbRGyRYypFS,"24 Études: No. 3 in E Major, Op. 10, No. 3",36,0.995,0.337,229067,0.0445,0.89,E,0.0748,-25.484,Major,0.0455,70.35,4-Apr,0.0398,Classical
89835,empty_field,43CKG4Ag1kYOsNUCcHr7nI,Concerto n°2 en Fa majeur BWV 1047: II. Andante,32,0.8320000000000001,0.29,206960,0.0481,0.000371,F#,0.107,-22.111,Minor,0.0412,118.48700000000001,4-Apr,0.122,Classical
